,x,y,date,label,generated,CAT,year
6706,17.188200000000002,21.009860000000003,2021-01-14,0.0,1,PseudoAbsence,2021
1244,16.388200000000005,1.3098600000000005,2020-09-08,0.0,1,PseudoAbsence,2020
1054,31.088200000000008,2.409860000000002,2021-03-06,0.0,1,PseudoAbsence,2021
1133,36.08820000000001,9.509860000000003,2020-10-01,0.0,1,PseudoAbsence,2020
4110,-7.111799999999999,14.909860000000002,2021-01-26,0.0,1,PseudoAbsence,2021
2708,25.388200000000005,30.609860000000005,2021-02-20,0.0,1,PseudoAbsence,2021
384,-1.1117999999999952,28.40986,2020-08-27,0.0,1,PseudoAbsence,2020
6051,-9.1118,31.509860000000003,2020-08-24,0.0,1,PseudoAbsence,2020
5632,25.088200000000008,-13.79014,2020-01-09,0.0,1,PseudoAbsence,2020
5485,0.2882000000000033,23.509860000000003,2021-03-27,0.0,1,PseudoAbsence,2021
758,35.7882,12.10986,2020-09-12,0.0,1,PseudoAbsence,2020
1533,29.1882,-27.290139999999997,2021-03-31,0.0,1,PseudoAbsence,2021
5956,31.788200000000003,29.90986,2020-04-12,0.0,1,PseudoAbsence,2020
4027,14.388200000000005,-1.790140000000001,2021-01-17,0.0,1,PseudoAbsence,2021
4440,18.1882,-6.19014,2020-01-01,0.0,1,PseudoAbsence,2020
2060,24.788200000000003,2.0098600000000038,2020-09-08,0.0,1,PseudoAbsence,2020
1861,35.988200000000006,-18.49014,2021-03-27,0.0,1,PseudoAbsence,2021
4645,14.688200000000002,30.009860000000003,2020-09-02,0.0,1,PseudoAbsence,2020
7407,12.788200000000003,-2.1901399999999995,2020-06-04,0.0,1,PseudoAbsence,2020
1060,3.288200000000004,34.90986,2020-01-31,0.0,1,PseudoAbsence,2020
6548,14.788200000000003,9.709860000000004,2020-08-19,0.0,1,PseudoAbsence,2020
939,-6.411799999999996,10.009860000000003,2020-02-21,0.0,1,PseudoAbsence,2020
5935,22.6882,5.909860000000002,2020-12-04,0.0,1,PseudoAbsence,2020
4346,7.5882,13.909860000000002,2020-10-28,0.0,1,PseudoAbsence,2020
5186,18.888200000000005,20.10986,2021-03-02,0.0,1,PseudoAbsence,2021
3481,38.6882,33.209860000000006,2021-04-06,0.0,1,PseudoAbsence,2021
792,11.0882,6.509860000000003,2021-02-17,0.0,1,PseudoAbsence,2021
2655,30.888200000000005,4.609860000000005,2021-02-11,0.0,1,PseudoAbsence,2021
7103,32.988200000000006,-3.790140000000001,2020-10-25,0.0,1,PseudoAbsence,2020
24,44.1882,22.30986,2020-02-04,0.0,1,PseudoAbsence,2020
2175,38.08820000000001,-10.19014,2020-04-15,0.0,1,PseudoAbsence,2020
3006,25.588200000000008,3.709859999999999,2020-12-26,0.0,1,PseudoAbsence,2020
5481,27.388200000000005,-18.79014,2020-12-12,0.0,1,PseudoAbsence,2020
1792,-2.911799999999996,13.10986,2020-03-31,0.0,1,PseudoAbsence,2020
7501,72.4882,30.609860000000005,2021-02-09,0.0,1,PseudoAbsence,2021
3048,46.888200000000005,36.40986,2020-05-18,0.0,1,PseudoAbsence,2020
1745,17.688200000000002,-9.390140000000002,2021-04-13,0.0,1,PseudoAbsence,2021
2535,25.588200000000008,-15.29014,2020-10-22,0.0,1,PseudoAbsence,2020
4729,6.788200000000003,8.30986,2020-06-15,0.0,1,PseudoAbsence,2020
2247,6.588200000000004,10.80986,2021-03-21,0.0,1,PseudoAbsence,2021
3451,-16.711799999999997,32.709860000000006,2020-09-25,0.0,1,PseudoAbsence,2020
1439,4.488200000000003,18.809860000000004,2020-08-02,0.0,1,PseudoAbsence,2020
1420,-2.311799999999998,24.509860000000003,2020-09-16,0.0,1,PseudoAbsence,2020
5050,76.0882,20.709860000000003,2020-01-29,0.0,1,PseudoAbsence,2020
6623,34.58820000000001,-8.290140000000001,2021-01-05,0.0,1,PseudoAbsence,2021
2531,19.6882,-30.590140000000005,2020-12-19,0.0,1,PseudoAbsence,2020
3168,21.788200000000003,21.309860000000004,2020-12-07,0.0,1,PseudoAbsence,2020
2110,44.28820000000001,-21.79014,2020-06-05,0.0,1,PseudoAbsence,2020
478,33.08820000000001,26.609860000000005,2020-04-21,0.0,1,PseudoAbsence,2020
3310,45.78820000000001,22.009860000000003,2020-08-20,0.0,1,PseudoAbsence,2020
7015,6.188200000000002,29.40986,2020-02-03,0.0,1,PseudoAbsence,2020
4714,1.3882000000000048,28.30986,2020-09-17,0.0,1,PseudoAbsence,2020
755,32.6882,-12.29014,2021-03-15,0.0,1,PseudoAbsence,2021
1890,63.98820000000001,33.50986,2020-10-24,0.0,1,PseudoAbsence,2020
1701,44.388200000000005,7.409860000000002,2020-06-10,0.0,1,PseudoAbsence,2020
6093,29.1882,3.809860000000001,2021-01-12,0.0,1,PseudoAbsence,2021
1331,32.1882,27.609860000000005,2020-04-27,0.0,1,PseudoAbsence,2020
3110,4.888200000000005,33.30986,2020-04-25,0.0,1,PseudoAbsence,2020
217,27.288200000000003,-9.490139999999997,2021-02-21,0.0,1,PseudoAbsence,2021
6802,55.388200000000005,20.10986,2021-02-26,0.0,1,PseudoAbsence,2021
3249,22.088200000000008,22.509860000000003,2020-09-15,0.0,1,PseudoAbsence,2020
1497,50.08820000000001,20.90986,2021-01-06,0.0,1,PseudoAbsence,2021
1289,58.388200000000005,35.709860000000006,2020-02-06,0.0,1,PseudoAbsence,2020
1211,5.688200000000002,32.90986,2020-10-14,0.0,1,PseudoAbsence,2020
3414,-10.311799999999998,10.509860000000003,2020-12-07,0.0,1,PseudoAbsence,2020
1052,2.988200000000002,26.609860000000005,2021-04-16,0.0,1,PseudoAbsence,2021
3761,11.5882,10.409860000000002,2020-09-14,0.0,1,PseudoAbsence,2020
2782,-0.4117999999999959,33.90986,2020-03-08,0.0,1,PseudoAbsence,2020
6640,32.7882,0.909860000000002,2020-12-18,0.0,1,PseudoAbsence,2020
132,7.0882000000000005,11.209860000000004,2020-11-14,0.0,1,PseudoAbsence,2020
6149,17.588200000000008,11.709860000000004,2020-06-18,0.0,1,PseudoAbsence,2020
6869,19.388200000000005,-10.79014,2020-06-21,0.0,1,PseudoAbsence,2020
7104,23.588200000000008,-26.89014,2020-05-19,0.0,1,PseudoAbsence,2020
657,33.2882,2.1098600000000047,2020-03-11,0.0,1,PseudoAbsence,2020
1815,26.788200000000003,20.10986,2020-07-20,0.0,1,PseudoAbsence,2020
7005,32.388200000000005,27.80986,2020-01-28,0.0,1,PseudoAbsence,2020
150,-12.711799999999997,22.109860000000005,2020-10-25,0.0,1,PseudoAbsence,2020
229,-5.711799999999997,26.80986,2020-06-05,0.0,1,PseudoAbsence,2020
2935,36.7882,29.609860000000005,2020-09-25,0.0,1,PseudoAbsence,2020
6484,19.288200000000003,21.009860000000003,2020-07-06,0.0,1,PseudoAbsence,2020
1027,39.888200000000005,-14.590139999999998,2021-02-17,0.0,1,PseudoAbsence,2021
7421,29.1882,-17.590139999999998,2021-01-12,0.0,1,PseudoAbsence,2021
4646,-0.911799999999996,34.50986,2020-03-18,0.0,1,PseudoAbsence,2020
4038,8.5882,20.40986,2021-04-16,0.0,1,PseudoAbsence,2021
1422,40.888200000000005,5.409860000000002,2021-02-03,0.0,1,PseudoAbsence,2021
6844,25.6882,14.709860000000004,2020-06-20,0.0,1,PseudoAbsence,2020
3024,-5.811799999999998,20.309860000000004,2020-02-05,0.0,1,PseudoAbsence,2020
2704,1.688200000000002,8.80986,2021-01-16,0.0,1,PseudoAbsence,2021
4664,72.6882,22.30986,2020-06-11,0.0,1,PseudoAbsence,2020
6974,29.288200000000003,-26.49014,2021-04-17,0.0,1,PseudoAbsence,2021
6351,16.288200000000003,-4.390140000000002,2021-02-22,0.0,1,PseudoAbsence,2021
3183,70.6882,37.00986,2020-07-22,0.0,1,PseudoAbsence,2020
6555,26.788200000000003,-10.390140000000002,2020-10-27,0.0,1,PseudoAbsence,2020
5396,25.088200000000008,-2.290140000000001,2021-02-25,0.0,1,PseudoAbsence,2021
5856,50.388200000000005,-15.590139999999998,2021-01-23,0.0,1,PseudoAbsence,2021
1916,18.1882,25.90986,2020-05-03,0.0,1,PseudoAbsence,2020
6586,26.788200000000003,25.80986,2020-09-15,0.0,1,PseudoAbsence,2020
7251,33.58820000000001,6.009860000000003,2020-11-07,0.0,1,PseudoAbsence,2020
5275,-4.711799999999997,28.30986,2020-02-19,0.0,1,PseudoAbsence,2020
1878,13.488200000000006,1.909860000000002,2020-12-16,0.0,1,PseudoAbsence,2020
443,2.088200000000004,6.709860000000003,2020-04-11,0.0,1,PseudoAbsence,2020
5153,9.5882,21.80986,2020-04-12,0.0,1,PseudoAbsence,2020
5024,7.688200000000002,27.209860000000003,2020-07-23,0.0,1,PseudoAbsence,2020
5236,-16.4118,16.30986,2020-02-06,0.0,1,PseudoAbsence,2020
2287,24.088200000000008,-13.890140000000002,2020-09-15,0.0,1,PseudoAbsence,2020
4585,18.48820000000001,3.3098600000000005,2020-01-10,0.0,1,PseudoAbsence,2020
6050,28.788200000000003,-4.990139999999997,2020-05-24,0.0,1,PseudoAbsence,2020
5611,5.888200000000005,35.609860000000005,2020-05-08,0.0,1,PseudoAbsence,2020
250,41.08820000000001,0.209859999999999,2020-07-07,0.0,1,PseudoAbsence,2020
2983,43.78820000000001,35.30986,2021-01-16,0.0,1,PseudoAbsence,2021
5233,1.7882000000000031,12.60986,2020-03-08,0.0,1,PseudoAbsence,2020
5301,20.48820000000001,7.30986,2020-12-11,0.0,1,PseudoAbsence,2020
6054,35.08820000000001,8.009860000000003,2020-07-01,0.0,1,PseudoAbsence,2020
1707,44.08820000000001,1.0098600000000033,2021-03-10,0.0,1,PseudoAbsence,2021
840,-15.911799999999998,12.909860000000002,2020-08-15,0.0,1,PseudoAbsence,2020
3503,43.28820000000001,4.609860000000005,2020-01-18,0.0,1,PseudoAbsence,2020
3884,30.388200000000005,1.909860000000002,2020-03-29,0.0,1,PseudoAbsence,2020
4451,31.388200000000005,20.60986,2020-11-13,0.0,1,PseudoAbsence,2020
3780,33.6882,29.40986,2020-02-29,0.0,1,PseudoAbsence,2020
4100,8.5882,21.709860000000003,2020-03-25,0.0,1,PseudoAbsence,2020
4668,5.388200000000005,14.209860000000004,2021-03-20,0.0,1,PseudoAbsence,2021
990,35.1882,-7.990139999999997,2020-04-11,0.0,1,PseudoAbsence,2020
5228,33.388200000000005,-19.39014,2020-05-20,0.0,1,PseudoAbsence,2020
474,-9.911799999999998,26.609860000000005,2020-09-11,0.0,1,PseudoAbsence,2020
1880,35.58820000000001,11.709860000000004,2020-10-21,0.0,1,PseudoAbsence,2020
6257,30.588200000000008,7.30986,2020-01-02,0.0,1,PseudoAbsence,2020
3201,2.188200000000002,14.409860000000002,2021-02-01,0.0,1,PseudoAbsence,2021
5543,0.7882000000000033,12.509860000000003,2020-04-19,0.0,1,PseudoAbsence,2020
2027,16.288200000000003,-16.390140000000002,2020-09-16,0.0,1,PseudoAbsence,2020
3322,21.1882,30.509860000000003,2020-11-14,0.0,1,PseudoAbsence,2020
3794,47.28820000000001,-15.490139999999997,2020-01-05,0.0,1,PseudoAbsence,2020
671,34.7882,-9.19014,2020-11-14,0.0,1,PseudoAbsence,2020
7408,10.5882,9.909860000000002,2020-10-11,0.0,1,PseudoAbsence,2020
2562,33.7882,-5.69014,2021-01-03,0.0,1,PseudoAbsence,2021
421,28.888200000000005,-0.5901399999999981,2020-09-02,0.0,1,PseudoAbsence,2020
6318,67.38820000000001,33.209860000000006,2020-12-17,0.0,1,PseudoAbsence,2020
522,-3.811799999999998,27.90986,2021-03-01,0.0,1,PseudoAbsence,2021
6127,21.6882,19.10986,2020-03-17,0.0,1,PseudoAbsence,2020
4543,17.288200000000003,-9.090139999999998,2021-01-10,0.0,1,PseudoAbsence,2021
4639,9.888200000000005,32.609860000000005,2020-02-06,0.0,1,PseudoAbsence,2020
4328,36.08820000000001,8.209860000000003,2020-11-29,0.0,1,PseudoAbsence,2020
2634,35.2882,33.109860000000005,2020-03-15,0.0,1,PseudoAbsence,2020
410,12.288200000000003,10.10986,2020-07-09,0.0,1,PseudoAbsence,2020
550,42.888200000000005,37.50986,2020-03-18,0.0,1,PseudoAbsence,2020
3691,18.388200000000005,16.509860000000003,2021-04-16,0.0,1,PseudoAbsence,2021
2164,15.388200000000005,10.909860000000002,2021-03-01,0.0,1,PseudoAbsence,2021
4624,29.6882,10.509860000000003,2021-04-19,0.0,1,PseudoAbsence,2021
6429,-7.511799999999997,7.009860000000003,2020-05-05,0.0,1,PseudoAbsence,2020
5679,3.288200000000004,30.90986,2020-06-26,0.0,1,PseudoAbsence,2020
2441,10.688200000000002,36.609860000000005,2020-01-22,0.0,1,PseudoAbsence,2020
3395,25.288200000000003,15.909860000000002,2020-10-04,0.0,1,PseudoAbsence,2020
3804,11.288200000000003,10.009860000000003,2020-05-25,0.0,1,PseudoAbsence,2020
1310,21.388200000000005,-13.090139999999998,2020-05-19,0.0,1,PseudoAbsence,2020
3235,-2.5117999999999974,7.909860000000002,2020-06-20,0.0,1,PseudoAbsence,2020
5755,4.288200000000003,30.40986,2020-07-15,0.0,1,PseudoAbsence,2020
5569,30.388200000000005,37.40986,2020-09-07,0.0,1,PseudoAbsence,2020
3642,31.1882,-12.090139999999998,2021-01-19,0.0,1,PseudoAbsence,2021
993,-3.5117999999999974,10.709860000000004,2020-05-25,0.0,1,PseudoAbsence,2020
3430,51.48820000000001,15.60986,2020-03-21,0.0,1,PseudoAbsence,2020
7508,46.888200000000005,30.109860000000005,2020-04-29,0.0,1,PseudoAbsence,2020
5097,34.2882,21.90986,2021-02-17,0.0,1,PseudoAbsence,2021
418,29.088200000000008,-31.39014,2020-05-27,0.0,1,PseudoAbsence,2020
3795,-14.311799999999998,13.509860000000003,2020-07-29,0.0,1,PseudoAbsence,2020
6722,-6.911799999999996,20.60986,2020-07-22,0.0,1,PseudoAbsence,2020
1953,24.48820000000001,5.509860000000003,2020-11-16,0.0,1,PseudoAbsence,2020
4775,23.088200000000008,11.10986,2020-05-18,0.0,1,PseudoAbsence,2020
1526,18.98820000000001,10.209860000000004,2020-04-20,0.0,1,PseudoAbsence,2020
5240,26.1882,-7.590139999999998,2020-02-04,0.0,1,PseudoAbsence,2020
6674,25.6882,3.1098600000000047,2021-02-23,0.0,1,PseudoAbsence,2021
6748,23.088200000000008,-25.39014,2020-01-21,0.0,1,PseudoAbsence,2020
4011,48.1882,18.40986,2020-10-30,0.0,1,PseudoAbsence,2020
467,-2.411799999999996,37.50986,2020-06-22,0.0,1,PseudoAbsence,2020
6750,-1.1117999999999952,29.009860000000003,2020-10-15,0.0,1,PseudoAbsence,2020
3036,20.48820000000001,19.709860000000003,2020-11-24,0.0,1,PseudoAbsence,2020
1223,17.688200000000002,-10.890140000000002,2021-03-22,0.0,1,PseudoAbsence,2021
712,5.288200000000003,12.30986,2021-03-04,0.0,1,PseudoAbsence,2021
1578,13.988200000000006,-3.290140000000001,2020-02-07,0.0,1,PseudoAbsence,2020
4124,-4.011799999999997,18.40986,2020-03-05,0.0,1,PseudoAbsence,2020
3588,75.88820000000001,23.30986,2020-11-07,0.0,1,PseudoAbsence,2020
6480,-8.411799999999996,26.80986,2021-03-31,0.0,1,PseudoAbsence,2021
5682,76.38820000000001,16.509860000000003,2020-04-23,0.0,1,PseudoAbsence,2020
985,34.888200000000005,37.50986,2020-01-10,0.0,1,PseudoAbsence,2020
1804,63.888200000000005,33.609860000000005,2020-07-15,0.0,1,PseudoAbsence,2020
1328,-4.811799999999998,12.909860000000002,2020-09-25,0.0,1,PseudoAbsence,2020
3228,17.288200000000003,-10.69014,2020-11-25,0.0,1,PseudoAbsence,2020
1143,75.5882,36.609860000000005,2020-07-07,0.0,1,PseudoAbsence,2020
5857,-11.911799999999998,8.509860000000003,2020-02-26,0.0,1,PseudoAbsence,2020
3170,23.1882,-15.890140000000002,2020-11-21,0.0,1,PseudoAbsence,2020
3994,2.8882000000000048,31.509860000000003,2021-03-01,0.0,1,PseudoAbsence,2021
1463,-7.211799999999997,19.009860000000003,2020-07-15,0.0,1,PseudoAbsence,2020
4774,29.288200000000003,-26.39014,2020-05-18,0.0,1,PseudoAbsence,2020
7388,42.1882,31.40986,2020-09-09,0.0,1,PseudoAbsence,2020
1012,48.58820000000001,-18.69014,2021-02-19,0.0,1,PseudoAbsence,2021
6319,50.78820000000001,36.30986,2021-03-10,0.0,1,PseudoAbsence,2021
3105,29.6882,6.109860000000001,2021-03-12,0.0,1,PseudoAbsence,2021
5933,20.1882,6.8098600000000005,2020-10-30,0.0,1,PseudoAbsence,2020
5254,11.188200000000002,2.209859999999999,2020-04-30,0.0,1,PseudoAbsence,2020
6309,1.9882000000000024,22.30986,2020-09-21,0.0,1,PseudoAbsence,2020
965,12.988200000000006,31.809860000000004,2021-03-16,0.0,1,PseudoAbsence,2021
3309,23.888200000000005,9.009860000000003,2020-02-06,0.0,1,PseudoAbsence,2020
7163,24.288200000000003,13.409860000000002,2020-03-21,0.0,1,PseudoAbsence,2020
3134,22.98820000000001,20.009860000000003,2020-05-12,0.0,1,PseudoAbsence,2020
4783,32.6882,-25.49014,2021-01-19,0.0,1,PseudoAbsence,2021
4623,53.28820000000001,19.10986,2020-09-01,0.0,1,PseudoAbsence,2020
5979,37.2882,-2.3901400000000024,2020-01-15,0.0,1,PseudoAbsence,2020
7128,65.6882,37.30986,2020-01-06,0.0,1,PseudoAbsence,2020
6145,73.9882,17.209860000000003,2020-04-07,0.0,1,PseudoAbsence,2020
5635,-10.611799999999995,25.709860000000003,2020-06-13,0.0,1,PseudoAbsence,2020
2679,26.6882,-27.090140000000005,2020-12-27,0.0,1,PseudoAbsence,2020
4142,20.588200000000008,-22.79014,2021-03-01,0.0,1,PseudoAbsence,2021
5570,25.088200000000008,-23.69014,2020-10-29,0.0,1,PseudoAbsence,2020
5878,18.088200000000008,27.209860000000003,2020-07-20,0.0,1,PseudoAbsence,2020
1028,29.888200000000005,-29.590140000000005,2020-02-01,0.0,1,PseudoAbsence,2020
7479,-4.911799999999996,28.709860000000003,2020-01-08,0.0,1,PseudoAbsence,2020
2295,-7.311799999999998,28.90986,2020-07-04,0.0,1,PseudoAbsence,2020
7457,4.688200000000002,18.209860000000003,2020-05-03,0.0,1,PseudoAbsence,2020
6197,12.788200000000003,-3.4901399999999967,2020-08-17,0.0,1,PseudoAbsence,2020
5477,-3.1117999999999952,6.509860000000003,2021-03-27,0.0,1,PseudoAbsence,2021
7372,17.088200000000008,2.5098600000000038,2021-03-22,0.0,1,PseudoAbsence,2021
2030,13.688200000000002,18.209860000000003,2020-06-04,0.0,1,PseudoAbsence,2020
4424,18.088200000000008,2.1098600000000047,2020-04-26,0.0,1,PseudoAbsence,2020
3174,16.288200000000003,27.009860000000003,2021-01-01,0.0,1,PseudoAbsence,2021
6680,-2.311799999999998,6.509860000000003,2021-02-08,0.0,1,PseudoAbsence,2021
686,-10.111799999999995,7.80986,2021-02-12,0.0,1,PseudoAbsence,2021
5119,22.388200000000005,-15.890140000000002,2020-12-24,0.0,1,PseudoAbsence,2020
3452,18.588200000000008,19.009860000000003,2020-11-15,0.0,1,PseudoAbsence,2020
7439,5.488200000000003,24.509860000000003,2020-01-27,0.0,1,PseudoAbsence,2020
2222,28.1882,17.009860000000003,2020-05-16,0.0,1,PseudoAbsence,2020
5433,30.088200000000008,-4.390140000000002,2020-02-23,0.0,1,PseudoAbsence,2020
426,17.788200000000003,-23.59014,2020-06-16,0.0,1,PseudoAbsence,2020
5799,30.288200000000003,0.0098600000000033,2020-02-03,0.0,1,PseudoAbsence,2020
1355,16.388200000000005,-28.290139999999997,2020-10-23,0.0,1,PseudoAbsence,2020
7556,19.388200000000005,17.709860000000003,2020-11-27,0.0,1,PseudoAbsence,2020
5167,28.588200000000008,-22.89014,2021-02-11,0.0,1,PseudoAbsence,2021
1344,30.588200000000008,-25.09014,2020-02-06,0.0,1,PseudoAbsence,2020
5574,76.9882,29.709860000000003,2020-11-07,0.0,1,PseudoAbsence,2020
7282,72.0882,21.40986,2021-01-21,0.0,1,PseudoAbsence,2021
5672,19.788200000000003,3.5098600000000038,2020-12-29,0.0,1,PseudoAbsence,2020
3594,48.58820000000001,25.009860000000003,2020-05-27,0.0,1,PseudoAbsence,2020
692,30.288200000000003,-11.390140000000002,2020-09-29,0.0,1,PseudoAbsence,2020
1441,47.4882,34.50986,2020-09-13,0.0,1,PseudoAbsence,2020
5925,18.788200000000003,8.609860000000001,2020-12-30,0.0,1,PseudoAbsence,2020
5313,47.28820000000001,25.40986,2020-02-25,0.0,1,PseudoAbsence,2020
2758,-0.5117999999999974,23.709860000000003,2020-07-30,0.0,1,PseudoAbsence,2020
2047,-3.2117999999999967,14.10986,2020-01-17,0.0,1,PseudoAbsence,2020
4258,71.5882,36.109860000000005,2021-01-14,0.0,1,PseudoAbsence,2021
1538,36.1882,6.109860000000001,2020-10-10,0.0,1,PseudoAbsence,2020
2518,21.888200000000005,-14.090139999999998,2020-06-29,0.0,1,PseudoAbsence,2020
387,-8.511799999999997,20.509860000000003,2020-07-16,0.0,1,PseudoAbsence,2020
2954,13.588200000000008,7.30986,2020-08-18,0.0,1,PseudoAbsence,2020
4534,74.78820000000002,18.509860000000003,2020-06-18,0.0,1,PseudoAbsence,2020
1790,39.58820000000001,36.30986,2020-01-13,0.0,1,PseudoAbsence,2020
3062,33.6882,30.90986,2020-11-03,0.0,1,PseudoAbsence,2020
7580,13.088200000000008,26.709860000000003,2020-05-12,0.0,1,PseudoAbsence,2020
4816,28.888200000000005,30.709860000000003,2020-10-31,0.0,1,PseudoAbsence,2020
2405,5.688200000000002,33.90986,2021-01-10,0.0,1,PseudoAbsence,2021
7182,13.888200000000005,13.30986,2021-03-06,0.0,1,PseudoAbsence,2021
5456,35.08820000000001,13.009860000000003,2021-01-10,0.0,1,PseudoAbsence,2021
3095,0.088200000000004,30.40986,2020-04-12,0.0,1,PseudoAbsence,2020
6992,58.08820000000001,34.80986,2020-07-08,0.0,1,PseudoAbsence,2020
2932,17.988200000000006,0.709859999999999,2021-03-11,0.0,1,PseudoAbsence,2021
4508,-7.811799999999998,29.809860000000004,2020-07-18,0.0,1,PseudoAbsence,2020
889,14.988200000000006,26.109860000000005,2021-01-21,0.0,1,PseudoAbsence,2021
3650,12.988200000000006,29.40986,2020-01-14,0.0,1,PseudoAbsence,2020
1449,37.388200000000005,16.80986,2020-06-06,0.0,1,PseudoAbsence,2020
5109,17.588200000000008,6.109860000000001,2020-01-02,0.0,1,PseudoAbsence,2020
1174,12.988200000000006,18.40986,2021-01-22,0.0,1,PseudoAbsence,2021
1099,50.888200000000005,20.709860000000003,2021-01-14,0.0,1,PseudoAbsence,2021
975,29.98820000000001,-28.89014,2020-10-15,0.0,1,PseudoAbsence,2020
4358,17.388200000000005,25.709860000000003,2020-03-31,0.0,1,PseudoAbsence,2020
4932,20.088200000000008,-5.390140000000002,2020-12-18,0.0,1,PseudoAbsence,2020
5905,66.1882,36.80986,2021-04-18,0.0,1,PseudoAbsence,2021
6729,14.788200000000003,17.509860000000003,2020-03-09,0.0,1,PseudoAbsence,2020
682,38.488200000000006,1.5098600000000033,2020-02-12,0.0,1,PseudoAbsence,2020
4957,27.088200000000008,8.80986,2021-02-11,0.0,1,PseudoAbsence,2021
4106,31.088200000000008,3.3098600000000005,2020-05-04,0.0,1,PseudoAbsence,2020
5835,-9.011799999999996,29.40986,2020-03-19,0.0,1,PseudoAbsence,2020
5436,30.588200000000008,29.009860000000003,2020-09-30,0.0,1,PseudoAbsence,2020
361,33.08820000000001,29.109860000000005,2020-11-22,0.0,1,PseudoAbsence,2020
371,-1.1117999999999952,33.609860000000005,2020-11-22,0.0,1,PseudoAbsence,2020
7001,51.388200000000005,10.409860000000002,2020-12-06,0.0,1,PseudoAbsence,2020
7324,57.888200000000005,37.40986,2021-01-31,0.0,1,PseudoAbsence,2021
2266,39.58820000000001,36.80986,2020-04-29,0.0,1,PseudoAbsence,2020
7051,38.388200000000005,-13.490139999999997,2020-02-08,0.0,1,PseudoAbsence,2020
334,1.2882000000000031,16.909860000000002,2020-06-14,0.0,1,PseudoAbsence,2020
4730,0.8882000000000048,28.90986,2021-02-14,0.0,1,PseudoAbsence,2021
4949,-2.811799999999998,23.109860000000005,2020-07-28,0.0,1,PseudoAbsence,2020
7074,13.588200000000008,-7.590139999999998,2020-08-25,0.0,1,PseudoAbsence,2020
6809,31.088200000000008,20.309860000000004,2020-11-23,0.0,1,PseudoAbsence,2020
5417,-1.411799999999996,28.30986,2020-10-13,0.0,1,PseudoAbsence,2020
6713,21.288200000000003,-12.490139999999997,2020-05-16,0.0,1,PseudoAbsence,2020
1315,20.588200000000008,-14.490139999999997,2020-08-08,0.0,1,PseudoAbsence,2020
6832,20.6882,-22.79014,2020-11-17,0.0,1,PseudoAbsence,2020
4208,12.388200000000005,28.009860000000003,2020-05-24,0.0,1,PseudoAbsence,2020
4841,70.5882,32.00986,2020-03-15,0.0,1,PseudoAbsence,2020
2665,25.588200000000008,0.709859999999999,2020-10-25,0.0,1,PseudoAbsence,2020
6593,18.788200000000003,-24.49014,2020-06-23,0.0,1,PseudoAbsence,2020
1797,17.888200000000005,30.209860000000003,2021-04-12,0.0,1,PseudoAbsence,2021
3595,18.388200000000005,-30.790139999999997,2021-01-27,0.0,1,PseudoAbsence,2021
2838,24.1882,-11.590139999999998,2020-04-15,0.0,1,PseudoAbsence,2020
5392,27.1882,-32.19014,2020-02-12,0.0,1,PseudoAbsence,2020
2230,0.2882000000000033,13.60986,2020-08-21,0.0,1,PseudoAbsence,2020
2914,22.98820000000001,-23.39014,2020-11-15,0.0,1,PseudoAbsence,2020
2738,18.388200000000005,-20.49014,2020-12-04,0.0,1,PseudoAbsence,2020
7461,33.08820000000001,-4.19014,2020-11-15,0.0,1,PseudoAbsence,2020
6445,33.988200000000006,-3.3901400000000024,2021-01-12,0.0,1,PseudoAbsence,2021
845,16.488200000000006,-3.9901399999999967,2020-09-04,0.0,1,PseudoAbsence,2020
4988,-5.411799999999996,14.509860000000003,2020-01-21,0.0,1,PseudoAbsence,2020
630,8.488200000000006,13.80986,2020-11-03,0.0,1,PseudoAbsence,2020
6952,12.288200000000003,5.3098600000000005,2021-02-09,0.0,1,PseudoAbsence,2021
3464,-16.011799999999997,13.10986,2020-08-20,0.0,1,PseudoAbsence,2020
6874,38.08820000000001,-14.29014,2020-10-13,0.0,1,PseudoAbsence,2020
1082,17.088200000000008,-2.3901400000000024,2020-09-29,0.0,1,PseudoAbsence,2020
2177,39.1882,-2.3901400000000024,2020-07-05,0.0,1,PseudoAbsence,2020
881,48.28820000000001,18.209860000000003,2020-02-07,0.0,1,PseudoAbsence,2020
4920,19.888200000000005,-23.99014,2020-04-05,0.0,1,PseudoAbsence,2020
3030,35.7882,-18.69014,2020-11-29,0.0,1,PseudoAbsence,2020
294,17.888200000000005,6.409860000000002,2020-12-18,0.0,1,PseudoAbsence,2020
3589,44.9882,35.109860000000005,2021-03-02,0.0,1,PseudoAbsence,2021
1553,-4.211799999999997,6.609860000000001,2020-01-30,0.0,1,PseudoAbsence,2020
6483,28.088200000000008,-27.89014,2020-05-02,0.0,1,PseudoAbsence,2020
3930,21.788200000000003,27.209860000000003,2020-10-29,0.0,1,PseudoAbsence,2020
2201,7.388200000000005,6.409860000000002,2020-05-11,0.0,1,PseudoAbsence,2020
236,33.6882,-9.590139999999998,2020-03-29,0.0,1,PseudoAbsence,2020
1857,-0.5117999999999974,12.30986,2020-07-14,0.0,1,PseudoAbsence,2020
1748,26.48820000000001,-5.590139999999998,2021-03-08,0.0,1,PseudoAbsence,2021
2080,23.48820000000001,14.909860000000002,2021-04-14,0.0,1,PseudoAbsence,2021
